Date Time,CS2-1-dO,CS2-2-dO,CS2-3-dO,CS2-4-dO,CS2-5-dO,CS2-6-dO,CS2-7-dO,CS2-8-dO,CS2-9-dO,CS2-10-dO,CS2-11-dO,CS2-12-dO,CS2-1-pH,CS2-2-pH,CS2-3-pH,CS2-4-pH,CS2-5-pH,CS2-6-pH,CS2-7-pH,CS2-8-pH,CS2-9-pH,CS2-10-pH,CS2-11-pH,CS2-12-pH,CS2-1-LH,CS2-2-LH,CS2-3-LH,CS2-4-LH,CS2-5-LH,CS2-6-LH,CS2-7-LH,CS2-8-LH,CS2-9-LH,CS2-10-LH,CS2-11-LH,CS2-12-LH,CS2-1-O2,CS2-2-O2,CS2-3-O2,CS2-4-O2,CS2-5-O2,CS2-6-O2,CS2-7-O2,CS2-8-O2,CS2-9-O2,CS2-10-O2,CS2-11-O2,CS2-12-O2,CS2-1-Air,CS2-2-Air,CS2-3-Air,CS2-4-Air,CS2-5-Air,CS2-6-Air,CS2-7-Air,CS2-8-Air,CS2-9-Air,CS2-10-Air,CS2-11-Air,CS2-12-Air,CS2-1-N2,CS2-2-N2,CS2-3-N2,CS2-4-N2,CS2-5-N2,CS2-6-N2,CS2-7-N2,CS2-8-N2,CS2-9-N2,CS2-10-N2,CS2-11-N2,CS2-12-N2,CS2-1-Temperature,CS2-2-Temperature,CS2-3-Temperature,CS2-4-Temperature,CS2-5-Temperature,CS2-6-Temperature,CS2-7-Temperature,CS2-8-Temperature,CS2-9-Temperature,CS2-10-Temperature,CS2-11-Temperature,CS2-12-Temperature,CS2-1-TOTAL_ACID_ADDITION,CS2-2-TOTAL_ACID_ADDITION,CS2-3-TOTAL_ACID_ADDITION,CS2-4-TOTAL_ACID_ADDITION,CS2-5-TOTAL_ACID_ADDITION,CS2-6-TOTAL_ACID_ADDITION,CS2-7-TOTAL_ACID_ADDITION,CS2-8-TOTAL_ACID_ADDITION,CS2-9-TOTAL_ACID_ADDITION,CS2-10-TOTAL_ACID_ADDITION,CS2-11-TOTAL_ACID_ADDITION,CS2-12-TOTAL_ACID_ADDITION,CS2-2-TOTAL_BASE_ADDITION,CS2-1-TOTAL_BASE_ADDITION,CS2-3-TOTAL_BASE_ADDITION,CS2-4-TOTAL_BASE_ADDITION,CS2-5-TOTAL_BASE_ADDITION,CS2-6-TOTAL_BASE_ADDITION,CS2-7-TOTAL_BASE_ADDITION,CS2-8-TOTAL_BASE_ADDITION,CS2-9-TOTAL_BASE_ADDITION,CS2-10-TOTAL_BASE_ADDITION,CS2-11-TOTAL_BASE_ADDITION,CS2-12-TOTAL_BASE_ADDITION
3/2/2022 13:09,61.17,60.32,87.34,86.06,51.33,50.11,62.4,59.87,75.64,54.12,88.47,88.12,7.07,7.13,7.19,7.19,7.15,7.13,7.08,7.16,6.99,7.05,7.14,7.16,,,,,,,,,,,,,0,0,0,0,8.108,4.835,3.183,0,4.174,3.333,0,0,28.378,12.402,4.985,4.985,21.892,25.165,26.817,29.76,25.826,26.667,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.98,29.88,29.9,29.87,29.98,29.89,30.1,29.91,29.9,29.95,29.96,29.96,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:10,61.02,60.35,87.43,86.14,67.09,58.61,64.12,59.51,75.69,59.5,88.42,88.3,7.07,7.12,7.19,7.18,7.15,7.13,7.08,7.16,6.99,7.05,7.14,7.16,,,,,,,,,,,,,0,0,0,0,7.988,5.856,2.673,0,1.832,3.724,0,0,28.258,12.342,4.985,4.985,22.012,24.144,27.327,29.79,28.168,26.276,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.08,30.06,29.93,29.93,29.89,29.87,29.99,30.21,29.96,29.99,30.07,29.96,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:11,60.96,60.24,87.47,86.05,83.92,68.37,63.33,59.39,64.88,66.85,88.64,88.12,7.07,7.13,7.2,7.18,7.15,7.13,7.08,7.16,6.99,7.05,7.14,7.15,,,,,,,,,,,,,0,0,0,0,4.595,4.985,1.922,0,0,2.943,0,0,28.078,12.312,4.985,4.985,25.405,25.015,28.078,29.88,29.88,27.057,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.01,29.94,29.98,29.91,29.78,29.91,30.04,29.98,29.93,29.95,29.98,30.05,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:12,61.02,60.1,87.53,86.25,93.84,71,60.29,59.62,50.76,68.4,88.88,88.24,7.08,7.12,7.19,7.18,7.15,7.13,7.08,7.15,6.99,7.05,7.14,7.15,,,,,,,,,,,,,0,0,0,0,0,2.973,1.622,0,0.511,1.321,0,0,27.928,12.252,4.985,4.985,28.919,27.027,28.378,29.94,29.489,28.679,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.87,30.03,30.08,29.94,29.83,29.94,29.96,29.92,30.04,29.98,29.95,29.99,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:13,60.88,60.04,87.52,86.21,92.01,67.31,56.84,59.49,43.63,64.77,88.76,88.37,7.07,7.13,7.19,7.18,7.15,7.13,7.07,7.16,6.99,7.05,7.14,7.15,,,,,,,,,,,,,0,0,0,0,0,1.682,1.952,0.03,3.273,0.39,0,0,27.808,12.252,4.985,4.985,24.955,28.318,28.048,29.97,26.727,29.61,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.94,30.11,30,29.93,30,30.03,30.09,29.96,30.01,30,29.97,30.03,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:14,60.79,59.8,87.57,86.2,83.18,57.42,55.82,59.55,46.16,56.93,88.88,88.49,7.08,7.13,7.19,7.18,7.15,7.13,7.08,7.16,6.99,7.05,7.14,7.15,,,,,,,,,,,,,0,0,0,0,0,1.351,2.523,0.09,5.465,0.33,0,0,27.718,12.282,4.985,4.985,20.601,28.649,27.477,29.91,24.535,29.67,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.07,30.04,30.03,30.09,30.01,29.97,29.99,30.03,29.97,30,30.07,30.13,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:15,60.75,59.7,87.21,85.94,72.85,49.74,57.22,59.94,58.57,51.66,88.96,88.53,7.08,7.13,7.19,7.18,7.14,7.12,7.08,7.16,6.99,7.05,7.14,7.16,,,,,,,,,,,,,0,0,0,0,0,2.793,3.183,0.15,6.847,1.592,0,0,27.598,12.312,4.985,4.985,17.838,27.207,26.817,29.85,23.153,28.408,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.02,30.06,30.2,30.11,30.18,30.07,30.15,29.98,29.98,30.08,30.07,30.13,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:16,60.75,59.44,87.13,85.79,64.16,49.95,60.78,60.52,72.71,53.06,88.66,88.37,7.07,7.12,7.19,7.18,7.14,7.13,7.08,7.16,7,7.05,7.14,7.15,,,,,,,,,,,,,0,0,0,0,0,4.865,3.333,0.09,5.495,3.123,0,0,27.477,12.402,4.985,4.985,16.607,25.135,26.667,29.91,24.505,26.877,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.15,30.17,30.16,30.16,30.25,30.22,29.96,29.96,30.01,30,30.05,30.01,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:17,60.64,59.36,86.76,85.54,57.78,55.4,63.4,60.71,76.72,57.93,88.76,88.12,7.07,7.12,7.2,7.18,7.14,7.12,7.07,7.16,6.99,7.05,7.13,7.15,,,,,,,,,,,,,0,0,0,0,0,5.886,2.883,0,2.372,3.724,0,0,27.357,12.492,4.985,4.985,16.577,24.114,27.117,29.97,27.628,26.276,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.04,30.18,30.21,30.2,30.29,30.33,30.09,29.97,29.99,30.03,30.05,30.15,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:18,60.66,59.43,86.99,85.48,51.48,65.6,63.53,60.69,70.86,65.4,88.81,88.24,7.08,7.13,7.19,7.18,7.14,7.12,7.08,7.16,7,7.05,7.14,7.15,,,,,,,,,,,,,0,0,0,0,0,5.646,2.372,0,0.39,3.273,0,0,27.297,12.553,4.985,4.985,17.538,24.354,27.628,29.91,29.61,26.727,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.09,30.07,30.17,30.13,30.23,30.13,30.09,30.09,30.02,30.1,30.1,30.06,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:19,60.81,59.58,86.62,85.14,46.36,71.68,61.94,60.24,56.69,68.62,88.71,88.25,7.08,7.13,7.19,7.18,7.14,7.13,7.08,7.16,7,7.05,7.14,7.15,,,,,,,,,,,,,0,0,0,0,0,3.754,1.832,0,0,1.772,0,0,27.177,12.643,4.985,4.985,19.399,26.246,28.168,29.85,29.85,28.228,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.23,30.15,30.19,30.27,30.24,30.13,29.95,30.06,30.06,30.04,29.99,30.02,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:20,60.84,59.57,86.7,85.21,43.47,68.73,58.94,59.9,45.28,64.82,88.53,88.18,7.08,7.13,7.19,7.18,7.14,7.13,7.08,7.16,6.99,7.05,7.14,7.16,,,,,,,,,,,,,0,0,0,0,0,1.742,1.802,0,1.832,0.45,0,0,27.027,12.703,4.985,4.985,21.862,28.258,28.198,29.85,28.168,29.55,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.12,30.1,30.18,30.19,30.2,30.16,29.95,30.05,30.06,30,29.99,30.02,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:21,61.09,59.72,86.58,85.24,41.57,62.18,56.84,60.16,44.69,59.25,88.53,88.27,7.08,7.13,7.19,7.18,7.15,7.13,7.08,7.16,7,7.05,7.14,7.16,,,,,,,,,,,,,0,0,0,0,0,1.021,2.252,0,4.925,0.21,0,0,26.877,12.793,4.985,4.985,23.994,28.979,27.748,29.82,25.075,29.79,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.98,30.1,30.14,30.18,30,30.08,30.07,30.04,30,29.93,30,30,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:22,61.09,59.91,86.77,85.33,39.78,52.93,56.87,60.39,52.45,52.92,88.78,88.35,7.08,7.13,7.2,7.19,7.15,7.14,7.08,7.16,7,7.05,7.14,7.16,,,,,,,,,,,,,0,0,0,0,0,1.652,2.733,0,6.517,1.111,0,0,26.727,12.793,4.985,4.985,27.087,28.348,27.267,29.79,23.483,28.889,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.98,29.99,30.02,30.04,29.9,30.01,29.96,30.07,30.03,30.02,29.98,29.92,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:23,61.32,60,86.8,85.48,37.96,49.44,58.98,60.02,67.45,52.57,88.58,88.48,7.08,7.13,7.19,7.18,7.15,7.13,7.08,7.16,7,7.05,7.14,7.16,,,,,,,,,,,,,0,0,0,0,0.601,3.544,3.123,0,6.306,2.613,0,0,26.547,12.823,4.985,4.985,29.399,26.456,26.877,29.79,23.694,27.387,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30,29.92,30.01,29.96,29.88,30.04,30.06,30.05,30.03,30.01,30,29.88,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:24,61.54,60.19,87.13,85.75,39.63,54.04,61.95,60.25,76.89,58.12,88.68,88.5,7.09,7.13,7.19,7.18,7.15,7.13,7.08,7.16,7.01,7.05,7.14,7.16,,,,,,,,,,,,,0,0,0,0,4.745,5.165,2.973,0,3.694,3.514,0,0,26.306,12.793,4.985,4.985,25.255,24.835,27.027,29.76,26.306,26.486,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.97,29.91,29.87,29.89,30.03,30.07,29.88,29.95,30,29.88,29.98,29.99,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:25,61.69,60.72,87.4,85.75,43.17,60.87,63.28,60.13,75.32,63.62,88.97,88.7,7.09,7.13,7.19,7.18,7.15,7.14,7.09,7.16,7,7.06,7.14,7.16,,,,,,,,,,,,,0,0,0,0,7.387,5.465,2.402,0,1.321,3.303,0,0,26.036,12.703,4.985,4.985,22.613,24.535,27.598,29.73,28.679,26.697,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.81,29.86,29.86,29.86,29.89,29.81,29.95,30,29.92,29.93,29.93,29.93,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:26,61.84,60.89,87.72,86.15,53.91,68.8,62.71,60.22,63.28,68.12,89.05,88.62,7.09,7.13,7.19,7.19,7.15,7.13,7.08,7.17,7,7.05,7.14,7.16,,,,,,,,,,,,,0,0,0,0,9.55,4.354,1.952,0,0,2.012,0,0,25.856,12.613,4.985,4.985,20.45,25.646,28.048,29.7,29.64,27.988,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.91,29.9,29.85,29.8,29.8,29.8,29.97,29.92,29.99,29.91,29.87,29.95,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:27,61.73,60.95,87.82,86.4,70.07,69.97,60,60.15,49.6,65.74,89,88.71,7.09,7.13,7.19,7.18,7.16,7.14,7.08,7.16,7,7.06,7.14,7.16,,,,,,,,,,,,,0,0,0,0,8.919,2.402,1.742,0,0.511,0.601,0,0,25.586,12.432,4.985,4.985,21.081,27.598,28.258,29.67,29.489,29.399,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.9,29.89,29.84,29.79,29.73,29.76,29.85,30.03,29.99,29.99,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:28,61.66,61.05,88.08,86.58,89.57,63.11,57.5,60.23,43.14,58.63,88.91,89.14,7.09,7.13,7.19,7.19,7.16,7.14,7.08,7.16,7,7.06,7.13,7.16,,,,,,,,,,,,,0,0,0,0,4.865,1.141,2.042,0,3.393,0.24,0,0,25.315,12.282,4.985,4.985,25.135,28.859,27.958,29.61,26.607,29.76,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.84,29.89,29.82,29.83,29.73,29.75,29.88,30,29.96,29.97,29.97,29.81,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:29,61.42,60.87,88.24,86.58,100.42,56.03,56.94,60.02,46.77,53.67,89.11,88.88,7.09,7.13,7.2,7.18,7.15,7.14,7.08,7.16,7.01,7.06,7.14,7.15,,,,,,,,,,,,,0,0,0,0,0,1.321,2.613,0,5.586,0.901,0,0,25.075,12.132,4.985,4.985,29.67,28.679,27.387,29.61,24.414,29.099,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.83,29.97,29.95,29.94,29.9,29.88,30.03,30.01,29.96,30.04,29.98,29.98,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:30,61.12,60.71,88.36,86.49,100.49,49.5,58.12,59.99,60.18,51.86,89.3,88.69,7.09,7.13,7.19,7.18,7.16,7.13,7.08,7.16,7.01,7.06,7.14,7.16,,,,,,,,,,,,,0,0,0,0,0,2.943,2.973,0,6.757,2.432,0,0,24.925,12.042,4.985,4.985,23.063,27.057,27.027,29.61,23.243,27.568,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.92,30.01,29.93,29.94,29.92,30.02,30.01,30.12,30,30,29.95,30.01,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:31,61,60.46,88.11,86.42,90.68,51.49,60.43,59.99,74.1,56.64,89.23,89.07,7.09,7.13,7.19,7.18,7.15,7.14,7.09,7.17,7,7.05,7.14,7.16,,,,,,,,,,,,,0,0,0,0,0,4.865,3.093,0,5.075,3.544,0,0,24.775,11.952,4.985,4.985,17.417,25.135,26.907,29.61,24.925,26.456,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30,29.96,29.97,30,29.98,29.87,29.96,29.99,29.94,29.94,30.03,29.91,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:32,60.55,59.99,87.81,86.07,79.71,59.2,62.49,59.94,76.71,64.24,89.12,88.8,7.09,7.13,7.19,7.18,7.15,7.13,7.08,7.16,7,7.06,7.14,7.16,,,,,,,,,,,,,0,0,0,0,0,5.706,2.763,0,1.862,3.333,0,0,24.655,11.922,4.985,4.985,13.514,24.294,27.237,29.64,28.138,26.667,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.09,30.15,30.13,30.2,30.12,29.99,29.95,29.94,30,30.01,29.99,30.09,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:33,60.41,59.92,87.69,86.12,71.49,65.79,62.57,59.84,69.48,67.92,89.05,88.78,7.09,7.13,7.19,7.18,7.14,7.13,7.09,7.16,7.01,7.05,7.14,7.15,,,,,,,,,,,,,0,0,0,0,0,5.255,2.222,0,0.03,2.372,0,0,24.565,11.952,4.985,4.985,11.772,24.745,27.778,29.64,29.97,27.628,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.13,30.07,30.09,30.17,30.28,30.24,30.13,30.1,29.95,30.08,30.02,30.07,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:34,60.25,59.81,87.29,85.94,62.8,69.83,61.43,59.98,54.75,66.57,88.82,88.55,7.09,7.13,7.19,7.17,7.14,7.13,7.08,7.16,7.01,7.05,7.14,7.15,,,,,,,,,,,,,0,0,0,0,0,3.574,1.952,0,0,0.901,0,0,24.535,11.982,4.985,4.985,10.751,26.426,28.048,29.64,29.85,29.099,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.99,30.13,30.19,30.12,30.21,30.01,30.05,29.99,29.93,30.07,30.01,30.11,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:35,60.28,59.7,87.17,85.75,54.77,66.55,59.19,60.01,44.13,60.13,89.01,88.63,7.09,7.13,7.19,7.18,7.14,7.13,7.08,7.16,7.01,7.06,7.14,7.15,,,,,,,,,,,,,0,0,0,0,0,1.922,1.922,0,2.132,0.3,0,0,24.505,12.042,4.985,4.985,11.111,28.078,28.078,29.64,27.868,29.7,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.1,30.1,30.19,30.04,30.13,30.24,30.05,30.08,30.12,30,30.01,30,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:36,60.2,59.54,86.94,85.6,48.92,60.51,57.86,59.96,45.32,53.53,88.68,88.73,7.09,7.13,7.19,7.18,7.15,7.13,7.09,7.16,7.01,7.06,7.14,7.15,,,,,,,,,,,,,0,0,0,0,0,1.502,2.252,0,5.285,1.051,0,0,24.474,12.132,4.985,4.985,12.492,28.498,27.748,29.64,24.715,28.949,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.98,30.1,30.13,30.15,30.29,30.13,29.91,30.02,30,30.01,30.02,30.01,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:37,60.37,59.82,86.76,85.48,45.19,53.18,57.97,60.07,54.3,51.63,88.62,88.65,7.09,7.13,7.19,7.18,7.14,7.14,7.09,7.17,7.01,7.06,7.14,7.15,,,,,,,,,,,,,0,0,0,0,0,2.252,2.673,0,6.667,2.192,0,0,24.444,12.162,4.985,4.985,14.084,27.748,27.327,29.67,23.333,27.808,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.01,29.96,30.08,30.16,30.14,30.14,30.05,29.95,29.97,30.02,30.03,30.05,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:38,60.37,59.71,86.67,85.08,41.9,51.78,59.14,60.12,69.53,55.05,88.69,88.48,7.09,7.13,7.19,7.18,7.14,7.14,7.09,7.16,7.01,7.06,7.14,7.15,,,,,,,,,,,,,0,0,0,0,0,3.844,2.883,0,6.036,3.514,0,0,24.414,12.222,4.985,4.985,16.757,26.156,27.117,29.64,23.964,26.486,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.99,30.04,30.04,30.06,30.15,30.01,29.97,30.07,29.86,30.11,30.08,30.05,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:39,60.29,59.97,86.7,85.29,39.76,56.59,61.3,60.19,77.35,62.63,88.87,88.73,7.09,7.13,7.19,7.18,7.15,7.14,7.09,7.16,7.02,7.06,7.14,7.16,,,,,,,,,,,,,0,0,0,0,0,4.955,2.823,0,3.153,3.634,0,0,24.354,12.252,4.985,4.985,19.91,25.045,27.177,29.58,26.847,26.366,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30,29.96,30.08,29.99,29.97,30.05,30,29.99,29.97,29.97,29.94,29.98,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:40,60.48,60.31,86.96,85.42,38.88,62.34,62.28,60.16,71.94,68.38,88.61,88.49,7.09,7.13,7.19,7.18,7.15,7.14,7.09,7.17,7.01,7.06,7.14,7.16,,,,,,,,,,,,,0,0,0,0,0,4.955,2.462,0,0.21,2.402,0,0,24.294,12.222,4.985,4.985,23.273,25.045,27.538,29.55,29.79,27.598,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.01,29.92,29.95,30,29.94,29.91,29.95,30.02,30.01,30.03,30.01,29.98,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:41,60.62,60.66,87.06,85.55,37.35,68.04,61.69,60.38,61.25,68.84,88.63,88.81,7.1,7.13,7.2,7.18,7.14,7.14,7.09,7.17,7.01,7.06,7.14,7.15,,,,,,,,,,,,,0,0,0,0,0,3.814,2.072,0,0,1.141,0,0,24.174,12.162,4.985,4.985,25.946,26.186,27.928,29.52,29.489,28.859,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.91,29.82,29.86,29.89,29.95,29.93,30.08,29.96,29.96,29.99,29.98,29.95,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:42,60.9,60.71,87.41,85.65,36.8,67.97,60.68,60.43,48.57,63.01,88.72,88.8,7.09,7.14,7.19,7.19,7.15,7.14,7.09,7.17,7.02,7.06,7.14,7.16,,,,,,,,,,,,,0,0,0,0,0,2.192,1.922,0,0.601,0.03,0,0,24.084,12.072,4.985,4.985,29.64,27.808,28.078,29.459,29.399,29.97,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.9,29.94,29.86,29.82,29.85,29.95,29.89,29.94,30.01,29.94,29.9,29.97,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:43,60.81,60.88,87.64,86.09,38.63,61.88,58.86,60.42,43.43,55.11,88.64,88.89,7.09,7.13,7.19,7.19,7.16,7.14,7.09,7.17,7.01,7.06,7.13,7.16,,,,,,,,,,,,,0,0,0,0,3.844,1.261,1.982,0,3.574,0.33,0,0,23.964,11.922,4.985,4.985,26.156,28.739,28.018,29.369,26.426,29.67,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.97,29.9,29.95,29.74,29.67,29.99,30.04,29.97,29.94,29.95,29.99,29.93,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:44,60.97,61.03,88.14,86.32,43.53,56.13,57.86,60.43,50.43,50.92,88.91,89.05,7.09,7.13,7.2,7.19,7.16,7.14,7.09,7.17,7.01,7.06,7.14,7.15,,,,,,,,,,,,,0,0,0,0,7.447,1.471,2.312,0,6.156,1.832,0,0,23.784,11.772,4.985,4.985,22.553,28.529,27.688,29.309,23.844,28.168,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.92,29.81,29.78,29.74,29.81,29.96,29.96,29.9,29.93,29.95,29.91,29.94,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:45,61.05,60.83,88.24,86.49,51.03,51.58,58.33,60.61,61.2,52.43,89.02,89.18,7.1,7.14,7.2,7.18,7.15,7.14,7.09,7.17,7.01,7.06,7.14,7.16,,,,,,,,,,,,,0,0,0,0,9.159,2.793,2.703,0,6.637,3.033,0,0,23.634,11.622,4.985,4.985,20.841,27.207,27.297,29.249,23.363,26.967,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.79,29.8,29.68,29.77,29.62,29.91,29.98,29.93,29.91,30,29.98,29.86,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:46,60.94,60.69,88.33,86.85,65.6,53.55,59.55,60.43,74.14,59.76,89.02,89.39,7.1,7.14,7.2,7.19,7.16,7.15,7.09,7.17,7.01,7.06,7.14,7.16,,,,,,,,,,,,,0,0,0,0,9.339,4.264,2.823,0,4.835,3.754,0,0,23.514,11.532,4.985,4.985,20.661,25.736,27.177,29.159,25.165,26.246,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.02,29.84,29.78,29.76,29.83,29.66,29.95,29.94,29.95,29.98,29.89,29.85,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:47,60.93,60.47,88.6,86.88,85.21,59.86,61.24,60.34,76.47,67.17,89.21,89.48,7.1,7.13,7.2,7.18,7.16,7.15,7.09,7.17,7.02,7.07,7.14,7.16,,,,,,,,,,,,,0,0,0,0,6.156,4.865,2.733,0,1.622,2.913,0,0,23.363,11.411,4.985,4.985,23.844,25.135,27.267,29.099,28.378,27.087,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.92,29.93,29.8,29.7,29.71,29.66,30.17,30.01,29.87,29.92,29.87,29.91,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:48,60.55,60.11,88.63,86.71,99.86,64.55,62.02,60.19,65.56,68.92,89.18,89.24,7.1,7.13,7.2,7.18,7.16,7.14,7.09,7.17,7.02,7.06,7.14,7.16,,,,,,,,,,,,,0,0,0,0,0,4.444,2.372,0,0,1.231,0,0,23.273,11.381,4.985,4.985,29.489,25.556,27.628,29.069,29.58,28.769,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.04,29.97,29.94,29.96,29.75,29.82,30.06,29.99,29.9,30.07,29.91,30.02,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:49,60.4,59.94,88.27,86.65,99.73,67.13,61.08,60.08,54.58,65.3,89.15,89.25,7.09,7.13,7.19,7.18,7.15,7.14,7.09,7.17,7.01,7.06,7.14,7.16,,,,,,,,,,,,,0,0,0,0,0,3.183,2.042,0,0,0.21,0,0,23.183,11.351,4.985,4.985,24.655,26.817,27.958,29.039,29.73,29.79,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.09,30,30.07,30,29.94,30,30.07,30.02,30,29.96,29.97,30,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:50,60.36,59.57,88.43,86.58,92.68,64.01,59.84,59.83,44.05,57.05,89.23,89.53,7.09,7.13,7.19,7.18,7.15,7.14,7.08,7.17,7.02,7.07,7.13,7.16,,,,,,,,,,,,,0,0,0,0,0,2.072,1.982,0,1.982,0.09,0,0,23.123,11.411,4.985,4.985,18.829,27.928,28.018,29.039,28.018,29.91,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.1,30.18,30.04,30.04,30.09,29.91,30.07,30.03,30.01,30.04,30.01,30,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2022 13:51,60.25,59.16,88.2,86.31,81.7,57.55,58.3,59.89,44.96,51.18,89.18,89.44,7.1,7.13,7.19,7.18,7.15,7.14,7.09,7.16,7.02,7.06,7.13,7.16,,,,,,,,,,,,,0,0,0,0,0,1.982,2.192,0,5.165,1.351,0,0,23.093,11.502,4.985,4.985,14.565,28.018,27.808,29.009,24.835,28.649,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.99,30.16,30.18,30.22,30.12,30.04,30.13,30.03,30.1,30.04,30.06,30.05,,,,,,,,,,,,,,,,,,,,,,,,
